station,day,ta,tx,tn,slp,h,pp,vv,v,vm,vg,ra,sn,ts,fg
489400,2017-02-27,24,29.4,18,NA,59,0,5.3,8,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-01,25.6,31.2,18,NA,55,0,5.8,11.3,29.4,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-02,23.2,29.8,18,NA,60,0,5.6,5.6,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-03,24.6,31.6,18,NA,58,0,5.5,4.6,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-07,28.8,33,24,NA,58,0,5.5,9.3,18.3,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-08,26.2,31,23,NA,70,0,4.8,11.5,22.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-09,26,31,22,NA,68,0,5.3,7.4,18.3,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-13,29.8,39.2,19,NA,40,0,5.6,6.9,18.3,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-14,29.3,37.6,20,NA,48,0,5.3,5.2,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-15,29.3,35.2,24,NA,63,0,5.6,8,22.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
489400,2017-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-03-19,26.7,32,22,NA,78,0.51,5.8,5,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-20,27.7,33.4,22,NA,74,0,5.1,4.6,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-21,27.3,33.2,22,1008.4,72,0,5.5,6.7,22.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-03-25,29.4,35.2,24,NA,63,NA,5.6,7,22.2,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-03-26,24.5,29.2,20,NA,77,35.05,5.3,13.1,25.9,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-03-27,24.9,30,20,NA,62,0,6.1,5.9,18.3,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-03-31,26.8,32,23,NA,75,14.99,5.8,8.3,21.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-01,25.3,29.6,20,NA,55,0,5.8,12.6,22.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-02,26.2,30.4,20,1014.3,50,0,6.1,5.9,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-03,26.2,31.5,21,NA,60,0,5.5,4.8,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-07,29.7,35.6,24,1007.8,61,0,5.6,5.9,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-08,30.8,36.4,25,NA,64,0,5.8,5,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-09,32,37.8,25,NA,60,0,5.3,6.3,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
489400,2017-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-04-13,25.6,30,22,NA,80,15.49,5.8,8.7,22.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-14,28.3,34,22.8,NA,70,0,6.4,4.6,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-15,28.2,35,24,NA,74,2.54,5.8,8.5,18.3,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-04-19,30.8,37.2,24,NA,57,0,5.6,7.8,18.3,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-20,30.2,36.6,24,NA,63,0,5.8,5.2,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-21,31.2,38,23,NA,49,0,5.8,7.2,18.3,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-04-25,26.1,31,22.8,NA,79,7.62,5.3,5.9,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-26,28.4,34,24,NA,73,0,5.6,4.1,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-27,29.8,35.8,26,NA,67,NA,5.1,7,18.3,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-05-01,31.1,37.8,24,NA,60,0,5.5,4.6,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-05-02,32.4,38.8,26,NA,54,0,5.8,5.7,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-05-03,32.2,39.4,25,NA,57,1.78,5.8,6.1,18.3,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-05-07,27.4,31.8,23.5,NA,79,0,5.3,4.3,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-05-08,30.2,36,25,NA,67,0,6.1,4.4,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-05-09,29.9,35,24,NA,67,0,5.5,8.9,14.8,NA,FALSE,FALSE,TRUE,FALSE
489400,2017-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
489400,2017-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-05-13,26.6,31,24,NA,82,3.05,5.1,3.7,11.1,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-05-14,27.7,33.2,24,NA,81,46.99,5.6,6.3,25.9,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-05-15,27.3,33.2,25,NA,84,49.02,5.5,8,18.3,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-05-19,28,33,24,NA,78,45.21,6.1,5,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-05-20,30.4,34.2,25,NA,73,0,6.6,4.6,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-05-21,29.3,34,27,1003.4,83,0,5.3,5.4,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
489400,2017-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-05-25,27.3,31,25,NA,80,0,5.6,8.3,18.3,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-05-26,28.6,35.8,24,NA,64,0,6.6,6.7,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-05-27,29.3,34.5,24,NA,58,0,6.1,7.4,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-05-31,30.2,35.6,26,NA,72,0,6.1,5.4,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-06-01,30.3,35,26,NA,73,0,6.1,5.4,11.1,NA,FALSE,FALSE,TRUE,FALSE
489400,2017-06-02,31.6,36.2,26,1003.8,67,0,6.3,8,18.3,NA,FALSE,FALSE,FALSE,TRUE
489400,2017-06-03,31.8,36.6,26.9,NA,63,0,7.1,8,18.3,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-07,27.4,32.2,24,NA,84,0.51,5.5,6.5,14.8,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-08,26.7,31,24,NA,89,80.01,5.6,5.9,11.1,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-09,27.3,32.4,25,NA,85,9.65,5.8,4.8,14.8,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-06-13,28.6,35.5,26,NA,82,3.81,6,5.4,11.1,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-14,28.8,33.8,24,NA,79,NA,6,5.7,11.1,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-15,26.8,29,24,NA,88,0.25,5.6,4.6,11.1,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
489400,2017-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-19,28.4,32.5,25,NA,84,24.38,5.8,7.8,18.3,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-20,29,33.8,26,NA,76,18.29,6.1,6.1,11.1,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-21,30,34.3,26,NA,69,0.25,8.2,5.6,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-25,27.6,34.4,25,NA,84,5.84,6.1,4.3,22.2,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-26,28.1,33.8,25,NA,80,0,6.4,6.3,14.8,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-27,27.7,31.6,24.8,NA,84,19.56,6,5.4,14.8,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-07-01,28.2,33,25,NA,81,3.56,6.1,4.8,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-07-02,28.6,32,25.8,NA,79,0,6,5.6,11.1,NA,FALSE,FALSE,TRUE,FALSE
489400,2017-07-03,27.8,31.4,24,NA,80,8.89,6.8,4.8,7.6,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-07-07,26.9,30.9,25,NA,87,10.41,5.1,4.1,14.8,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-07-08,26.8,31.2,25,NA,89,2.03,5.3,5.7,14.8,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-09,27.1,31,25,NA,89,2.79,5.5,3.5,14.8,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-13,27.2,32,24.5,NA,85,5.59,5.8,4.1,14.8,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-14,27.2,33,24,NA,85,10.67,5.1,5,18.3,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-15,27.6,32,24.6,NA,84,1.52,6.4,4.6,11.1,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-19,26.9,32,24,NA,87,3.81,6.1,6.3,25.9,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-20,26.5,30,24,NA,91,48.01,5.3,4.1,11.1,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-21,26.7,30.1,24.3,NA,88,9.4,5,4.6,14.8,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-07-25,28.4,34.6,24,NA,79,13.21,7.1,8.1,25.9,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-26,27.5,32.8,24,NA,81,0.51,6.1,6.5,14.8,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-07-27,27,32.6,24.7,1001.9,85,1.27,6.3,8.1,25.9,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-07-31,29.9,35.2,24.8,NA,77,0,7.9,5.6,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-08-01,29.7,34.4,26,1003.2,75,0,6.3,5.4,18.3,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-08-02,29.6,34.5,27,NA,76,0.25,6.1,6.5,14.8,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-08-03,30.5,34,27,NA,68,0,6.9,9.3,18.3,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-08-07,26.8,32,24,NA,87,1.27,5.8,4.6,14.8,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-08-08,28.6,34,24,NA,79,11.18,7.1,5,18.3,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-08-09,27.4,33.2,25,NA,87,3.81,5.8,4.4,25.9,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
489400,2017-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-08-13,30.1,34,26,NA,79,0,7.4,4.3,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-08-14,30.2,35,25,NA,74,0,7.9,6.1,25.9,NA,FALSE,FALSE,TRUE,FALSE
489400,2017-08-15,26.6,31,24,NA,86,NA,6.8,6.1,18.3,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-08-19,28.4,33.6,24,1005.7,77,NA,6.9,8.1,18.3,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-08-20,27.1,32.5,24,NA,88,43.43,6.3,5.9,14.8,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-08-21,27.4,31,24,NA,88,17.02,6.6,5.4,11.1,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-08-25,26.5,30,24,NA,91,1.02,5.8,5,11.1,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-08-26,27.7,32,24,NA,84,2.29,6.4,4.8,11.1,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-08-27,28.4,33,25,NA,79,0,7.6,5.6,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
489400,2017-08-31,27.8,32,25,NA,83,15.75,6.1,4.3,11.1,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-09-01,26.4,32,24,NA,91,6.86,5.5,3.7,14.8,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-09-02,29.4,34.4,24.7,NA,76,6.35,7.1,5.9,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-09-03,29.3,33.8,26,NA,80,2.79,5.8,5.2,11.1,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
489400,2017-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-09-07,26.9,32,23.7,NA,87,0.51,5.5,5,11.1,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-09-08,27.2,31,24,NA,87,6.86,5.8,3.3,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-09-09,28.2,34,23.4,NA,80,4.83,6.8,6.5,18.3,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-09-13,28.7,35,25,NA,79,2.29,6.6,5,18.3,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-09-14,28.6,34.2,25,NA,80,0.76,6.4,6.5,14.8,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-09-15,26.9,31.2,24,NA,89,17.27,4.7,8.5,18.3,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-09-19,29.7,35,25,NA,76,0,8,4.3,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-09-20,28.9,32,23,NA,82,0,7.2,5.6,11.1,NA,FALSE,FALSE,TRUE,FALSE
489400,2017-09-21,28.4,34,23.8,NA,80,25.65,7.4,7,25.9,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-09-25,25.2,30.4,24,1004.9,94,30.23,4.2,8.3,25.9,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-09-26,27.3,32.8,24.5,NA,86,0,6.4,5.2,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-09-27,28.4,33,25,NA,84,0,6.4,4.3,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-10-01,28.4,33.4,23.8,NA,83,0.76,6.4,3.7,7.6,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-10-02,27.6,32,23.3,NA,85,1.27,7.2,4.1,11.1,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-10-03,29.1,33.3,25.3,1006.6,77,0,6.6,9.3,22.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-10-07,27.8,32,24.8,NA,83,12.95,6.9,5.9,14.8,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-10-08,28.9,33.8,25,NA,76,0,7.9,5.6,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-10-09,29.4,34,25.8,NA,78,0,7.7,5.4,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2017-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2017-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2017-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
